刚买就降价 搞不懂 是不是系统提前预知,1
已经在苹果官方售后开具证明 摄像头内有灰 也不给换,1
最上面那个摄像头里面有灰,1
买了几天，降价500元，而且不保价！,1
用了西藏四百购物卷，刚收到手机就降价，京东不保价，,1
买完就降二三百  又不能保价,1
才买来半个月就跌价500，叫我怎么搞,1
很好，刚买完就降价。,1
刚买10天就降价，价格只保7天,1
服务器有问题，怎么试都没用，,1
没几天降300，没问题吧京东,1
买了后就降价，我真服了,1
刚过保就降价 故意的吧,1
才买了一个月不到，就便宜了好几百,1
买完就降价，心里不舒服,1
刚买完就降价几百，心疼,1
买的第二天就降价100我擦,1
降价快，两个不同地址差价都不一样,1
刚买几天就降价，客服还不处理,1
刚过价保就降价，这操作，哎,1
才卖10天不到就降了1000块钱,1
超过一天居然不可以价格保护,1
充电时会发烫，保价7天，7天一过就立马降价了,1
买两周就降价了200块，服了，闹心,1
10天降价200多不能申请价保。,1
会闪屏，买了几天就降价了,1
过完五一就降价？玩儿？,1
买了几天就降价 专门背刺是吧,1
买了一个月 降了五百  服气,1
刚买完价保一过就降价，现在降价更多，退钱,1
刚买完价保一过就降价，现在降价更多，退钱,1
开了增值税发票扣了我4000多金豆好样的,1
昨天刚到买的7790今天掉到7490，,1
忘拍个头  补拍还不行  激活还不退,1
刚买一周就降价，***，6,1
半个月降价400，没有任何说法,1
半个月连续掉价两次谁能接受，保价只有七天。,1
购买12天降价800。一过保价就降价。,1
刚买完就降价！你真可以！,1
买了半个月不到就降价几百,1
这**才买不到9天又降价了,1
新机器这么花？送女朋友没面子,1
直接这样配送，外包装都没有,1
买了几天就降价，还没有人工客服,1
不要在京东买，假货，还不支持报价,1
价保周期短，不支持退货重新下单。,1
电池不行，联系客服也不处理,1
买完就降价，还不给价保，真的就呵呵了,1
买的充电器，送要3天还不退款,1
才卖一个礼拜就降价了几百，还不给保价,1
才买就降价，居然没价保，不敢相信京东了,1
不给补差价真的服了啊,1
买完第二天就降价？然后客服只会说抱歉？,1
包装太过随便，手机还没用，用过以后在追评,1
买了第二天就掉价，还不给保价,1
昨天刚买今天降价 100 不给补差价，服服的,1
买了几天降价200，还不让退还差价,1
换货两次 依旧这样 心累了 懒得弄了,1
才买了三天喇叭呲啦呲啦有杂音 避雷,1
没有收到货就降价20元，说退差价到现在也没有退,1
买贵了 买了半个月就便宜了一百多 不好的一次消费,1
商品不错，就是第二天就降价二百，属实心塞,1
买完就降价还不能补差价,1
买了才十天左右既然有活动又降价几百。这让我们情何以堪。,1
售后服务差，不换就算了，还不给点补偿,1
降价了 几天便宜了四百 心头不爽?,1
保价期间一过就降价。摄像头拍照会动一下。,1
七天保价八天降，有什么意义,1
刚买了几天就降100块了，呵呵,1
一个月不到就降价500元，买得越早越吃亏！,1
再也不买了 便宜没好货 大家还是去实体店买,1
刚买了就降价，无线网链接还不顺畅,1
手机都没收到直接显示到货了,1
说的是收到货7天降价有保价   不给保价,1
周六买，周一降价100 真心不错,1
说的价保618   买贵退差  结果只有七天的价保,1
一个月不到就降价几百,1
小心买到无法激活的机子哦～就算是新机收到了也要直接去售后呢????,1
包装简陋，就不能包好一点吗,1
买完就降价，才几天，降了500,1
差就完了，不想多说，拜拜,1
买不到才几天？就降了300，还没有30天保价！,1
这么误差我是不能接受的，看着是真的丑,1
手机还是不错 售后拉胯 隔一天就降100 价保就退20,1
刚到手激活三天就活动降价了，申请价保按发货时间计算不太合理,1
价格漂浮不定，买了就降价也不提醒一下，**,1
卡着618的点，不给退差价，还要说是客户自己的问题，,1
自从上个月买了就一直降价,1
左上角摄像头有灰尘买的时候注意！！！客服一直搪塞,1
刚买完一天就降价，还说保价7天，这不扯淡吗,1
降价真快，才买没多久就降价，还不给补差价,1
买完第八天就降价，真就呵呵了,1
7天价格保护呵呵，立刻降价,1
差，刚买没几天就差几百,1
刚买完一天就降价三百？,1
到手不到一个星期掉价300元,1
刚买完就降价，卡着降价保护时间降价,1
一个礼拜调两次价格 一天比一天便宜,1
买了半个月就掉价300，下头，,1
服了 刚买半个月就又降下300,1
买了几天就降价，申请保价说只有七天保价服务，,1
一个月一个价，价格战玩的花里胡哨,1
买了不到半个月  降了300还不给补差价,1
同样打着618活动才两天又降两百多这不是@？还保不了价,1
买了没多久就降价了，不给补差价，服了,1
别买刚买完就降价保价根本没用,1
到手没几天降价三百块钱、多多少少不太平衡,1
刚收到货，就降价了.来电声音小，不推荐买,1
6号下的单，这才几天就降了300&hellip;&hellip;,1
一过价保期限就降价，好一个东子！,1
个人体验哈，还是安卓方便。,1
超过七天不保价 相信京东自营 就这？,1
刚买7天就降价，还不能保价。真拉,1
不是本人签收，电话也不打,1
才买了半个月降价一千多？呵呵呵,1
刚买就降价?现在才6千多了,1
刚买一个月就降价，还过了保价期！！,1
运行多款APP卡死 不给换,1
快十天了 联系售后什么消息没有,1
买完保价期正好过马上就降价了，真是不值,1
刚买就降价？还降这么多？,1
不给加保。 三天一个星期降了700,1
刚买完第七天就降价300什么心情,1
买了就降价800，找客服也不补差价,1
真是醉了，过年前买的 过完年就降价了 搞心态呢？,1
刚买7天就降价1千 我是冤种,1
真是了不起刚买不到一个月降价800,1
刚买就降价，还不退差价,1
没几天就掉价，还不给保价,1
刚买完就降价，还不能保价,1
刚买没几天就降八百，我服了,1
为什么信号这么差？是正品吗？,1
买的时候这么贵过期了就降价了,1
下午刚拿回来晚上玩手机就烫手,1
刚买完就降价 还不给退差价,1
刚买了不到半个月就降价了，**,1
正常使用第八天，无法开机,1
刚过价保就降价  大家擦亮眼睛再购买,1
买的套餐版，居然没给寄快充头，手机接到三四天了还没寄出,1
配送磨磨唧唧，干等好几天,1
买了一个星期就降价，无法价保,1
商品好不错，就是快递服务太差啦,1
手机有点小磕碰换运费还得自己拿,1
刚买10天就降价，也不可以保价,1
优惠券300不让用。售后不退。,1
我不理解不能补拍快充的逻辑,1
为什么我不能开增值税发票？,1
这么不保价，才几天就降300，上当,1
摄像头有灰 换货效率低,1
只几天，价格降了一百，无法申请保价，吃了苍蝇一样,1
不保值，刚买两周又降价了,1
刚买两天就降价500，联系客服永远没有回复,1
买完就降价了100，还不能保价。,1
刚买了8天，就降价了，还不给申请价格保护,1
刚到一天就发现质量问题，已经退了,1
坑我400元 退货了来回折腾时间,1
买了第三天就降价，而且没有任何通知。,1
有磕碰掉漆，退换麻烦认栽了,1
买完就降价，还不能申请价格保护,1
刚买就降价，还不让保价,1
买了一个星期就降价，还无法价保,1
买个手机连手机壳都不送格局小了,1
客服根本不处理，刚买了7天就降价了,1
刚买了几天就降价，烦死了。。。。。。。。。。。。。,1
待机时间：太可怕了，待机6个小时要快20多,1
发货速度就值得一个星,1
买来还不到一个星期就掉了六百,1
用了七八天有时候会闪退也有卡顿现象不到八天就降价了血亏,1
谁说十三香都没有信号,1
刚买几天血亏400 瞬间不香了,1
买贵了 和双十一没差几天,1
买了就降价，还不退差价,1
买了二部一样配置的手机，二部相差几天就降价，套路拉满！,1
请再接再厉哦就非常讽刺,1
首先拍照不清晰，还有APP经常闪退，网络差,1
买了几天掉价300，价保还没有。,1
刚买几天就降价了，不靠谱。,1
买完就降价，还不给保价,1
信号怎么那么差？还不是双卡双待？,1
才买几天掉200还不给保价！过分离谱！,1
买来封条就被打开了，手机充电了还发烫,1
不到两周降价了，真开心,1
快递服务好差，送的地址也不对,1
还未拆封，只是颜色选错居然不能换货。,1
q**。 买了十天就不给价保了。,1
13号买的，和双11价差太大。也不补价差&hellip;&hellip;,1
除了没有充电头，一切都还将就。,1
随机抢购 有货看人下饭,1
不好 我同事买的有充电头 我的没有,1
投送和蓝牙不能正常使用！,1
买白色居然不给我下单,1
买了就降价，还不给保价,1
拍摄的视频呈现切频黑点,1
还得是京东还得是苹果啊外形外观：手机盒还是坏的,1
买的黑色打开是个蓝色,1
不到半个月天就降价了400，不靠谱的苹果,1
什么东西啊，才买13天直接降价600还不保价？,1
商品是好商品 保价就7天 过了7天就降价！,1
苹果硬件问题，换货换了半个月，没有一点动静,1
才买了一个星期旧免息了,1
晕死，刚买两天就降400块钱,1
才买没多久就降价！！！！6799买的 现在-400 我想爆出口！,1
刚买完没多长时间就降价了,1
买之后，问了才说没货，没货为啥能买到呢&hellip;&hellip;,1
抢完了就降价真的会玩！,1
刚买完就降价，还不能申请价格保护,1
买完就降价，无耻的只有七天保价期,1
LJ京东，刚买过7天就降价400，食?啦你,1
10.28号买的，11.10不到半个月就便宜了一百，保价只有七天,1
不想说了，信号贼差。,1
买完就降价，我也是服了！,1
屏幕买回来有划痕不给退换,1
** 买了没一个星期 直降300 卧槽了,1
真的不要相信京东，我才买11天，之前也没看现在都变成6300，真的是,1
刚买就掉价400 还不让申请差价 说什么是秒杀商品,1
没充电器。。。。。鹅鹅鹅鹅鹅鹅鹅鹅,1
信号不好，无线网连接手机经常显示无信号,1
刚买两天掉价了 差价也不退 找各种理由说没法退,1
手机壳钢化膜也没有真次,1
才买完一天降价300，还不保价,1
一个月多一天电池就掉99了,1
盒子发过来就是坏的 而且比较脏,1
用起来还是有点卡，不太理想。,1
真郁闷，刚买过几天降价了，还不能保价，心情真不好,1
双十一同价不给保价必须一星,1
才买两天就降价还不给补差价,1
拒绝七天保价，以前都是一个月的,1
6千买个暖手宝，值!,1
是我的运气问题吗，卡机，闪退，自动关机，我服了。,1
666买完几天马上降价，神操作。,1
买完就降价**就是**,1
刚买完八天就降价一百啊,1
***又降这么快 真的恶心,1
买完不到一个月就降价300！,1
收货后送的东西都没收到,1
刚买了三天 直接降500元 问客服也不回复,1
刚买几天降～价～几～百，还不能保～价。,1
收到的手机是这样子的，大家擦亮眼睛，千万不要上当了,1
点错了不让退什么东西啊,1
买了不到俩天就降价了200,1
买了不到10天降价200多，价保还有期限。,1
刚买两天就降价了200七天价保是吹牛的吧,1
购买没几天就降价 也不给退款 什么商家,1
不是正品，感觉像翻新机,1
手机屏幕放口袋就裂了？,1
有划痕简易大家不要购买,1
买完第十天就降了两百多，还不价保，吃个哑巴亏。,1
商品很好，就是平台拒绝合理价格保护,1
买了就降价，保价已过不退差价，差差差！,1
心里不平衡了 我才买没几天就降价了四大四百????,1
刚买第4天降价420，白买一个A+，花我99,1
买了第八天，讲价400多。退差价说是超出时间。呵呵了,1
连包装都没有，外壳脏兮兮,1
刚买不到一个月就降了200块，厉害了?,1
买完了降价了，我买的5199.又降200现在4979了,1
买了不到20天就降了500，买的时候承诺保价到618，现在不承认,1
不咋样 降价没有差价补贴,1
刚买没多久，就降价了，还不能保价，纯坑消费者,1
下单不到十天，降价，联系客服，直接不管,1
昨天到手，今天就优惠200了,1
昨天刚到就降价了  还不能保价,1
5.24号收到的手机，6.1号降价200元，大家买手机的注意了。,1
电池不好，应该是拆封过一次，然后又包装起来的机器,1
刚到买错型号也不能换，客服态度也不好,1
买了就掉价还不给保价。,1
不小心买错了 退货要好久 哎,1
27号买的29号就降200，购买体验差,1
买一周降价100谁买谁是大冤种,1
屏保有问题 找客服也解决不了 没啥方案,1
集美们还是慎重吧 选择实体店吧 翻车了,1
昨天刚买今天就降100？？？？？？？和客服讲话也不回,1
购买2天后就降价100，价格保护不让用,1
7天内价保还要拖到什么时候才兑现？,1
为什么我的午夜黑后盖在亮光下是蓝色,1
快递箱子里都没有保护,1
收到货3小时不到，就降了100。,1
刚买还没一个礼拜又降价200,1
买了台手机快半个月，还没用上。,1
新机边框有瑕疵，确定不是翻新机？,1
刚买十天降价600，保价不了，欺压消费者,1
手机盒外面，塑封膜都没有，不知道是不是拆开过的,1
买了刚满七天就降价了,1
变相降价，差价三百还给价保,1
续航一般，过了保价就降价200,1
听筒有回音，哈哈哈哈哈，真牛,1
刚过保价就降了三百我擦。,1
双十一预售完就降价是吧，呵呵,1
第一次充电，手机就发生重启,1
两天降一百五还不能保价也是6,1
请不要在这上边买，什么东西都不送，还五一活动，白等了,1
买了没两天就降价，生气,1
这么心虚？价格一降再降！,1
买完几天就降价，价保还不可用。,1
收到货十天降价八百吗？,1
降价二百不给退差价 卸载了京东一生黑,1
刚买了没几天就降价了,1
气死我了 刚买两天又降价了,1
配件到现在不给送也没信息，到了两天了,1
优惠券不给保价，又学了一课,1
刚买的就降价三百，也不给退钱,1
还以为不给发货了，等了那么久,1
买完**天就降150，还不能保价,1
11月1日，那个时候根本就不是双十一的价格。,1
快充套餐，没啥没有充电头,1
不好用不值这个价格，不建议买,1
双11还没过就降价，果然够狗,1
经常降价 不补差价 还是支持国货好,1
才买一个星期就掉价300元，商家不诚实,1
七天有理由退货，大家看清楚,1
买了以后就降价，我服了,1
屏幕两边缝隙很大很大，而且电量掉的很快。,1
包装破损，退货退款。,1
手机没问题就是发票没发给我,1
人工服务差劲，没拆开也不让退货,1
?套路真是给你玩明白 买回来就降价200,1
客服各种装死，完全联系不上,1
刚买完就降价，大家自己掂量掂量,1
买啦没有一个月你降价700是吧？,1
买一台几千块钱的手机，连个钢化膜跟手机壳都没有,1
双十一梯度降价可还行&hellip;&hellip;早买早亏呗反正就是,1
今天才收到货，价格就降了200多,1
感觉还没我用的苹果13好。,1
刚买一个月就降价了，不开心。,1
买了价格低了不能保价，,1
刚买就降价，还不支持价保,1
在保价时间内客服不给保价。,1
七天价保，刚过七天降了200，好心塞,1
买了第8天就降价100元，也不补差价,1
买完就降价，还不让价保，店大欺客,1
用了二十天，修了三十天，还没修好,1
2号到的保价7天，今天降价了，京东也是可以的,1
不到半个月掉了三个电,1
我买了2天就降价了不给我退,1
"买了就降,这也是没谁了",1
刚买就降价了，还不给补差价！,1
双12买6199，现在马上降价5999,1
谨慎购买，购买后不到10天就降价300,1
包装捡漏，没有什么东西做防护措施,1
没啥保障，图便宜可以考虑,1
外形外观：颜值担当没话说，买就对,1
刚到手就降价 不给补差价,1
买了就降价440元。有点不划算。,1
拍照效果：前置摄像头拍照抖成抖动窗口了,1
应该是正品吧，发货速度挺快。但是包装是这样像是被人打开过，,1
妈的 收到货当天就降价 还不能补差价,1
为什么别人手机盒子上有京东标签我的没有？,1
卖完降300，还百亿补贴，不给保价操作666,1
连客服都没有，搞笑呢！,1
充电线什么情况 一边安装一边苹果?,1
6天便宜了200，一定别冲动，多对比一下，京东购物最憋屈的一次，,1
啥玩意手机，走到哪都没信号！之前没有安装卡，现在装卡才发现，电信联通都试了，手机在广州这样的城市没信号，加个油付款都付不了，好尴尬，不是两手机还以为我付不起油钱,1
不到一个小时，掉了7格电，这可是14promax啊，我已经申请售后等待处理,1
昨晚刚下单，今早九点就拿到机子了。本来是期待已久等到心仪的颜色，虽然比别的颜色贵也接受了。没想到今早就降价了150！还没办法保价。说实话挺糟心了！,1
手机的包装盒京东标贴被人撕开过，打开包装后发现手机有灰尘，用了几天手机性能什么的未发现问题，但是电池没有说的那么耐用，用的不多还要一天一充，手机屏是LG的，不知道百亿补贴是不是都是这种屏幕，后期有问题我 再追评。,1
买回来打开包装，装上手机卡，发觉卡槽高出机身，有割手感，就申请了退机，后来几个客服给我打电话，说属于工艺问题，不是质量问题，不能退！,1
***平台 降价不保，虚假宣传,1
非常差的一次购物，便宜没好货，上图，大家细品！,1
最好还是在官方买吧，搞了个lg屏，几乎无售后。,1
平台新买的14promax，打开手机按键掉漆，不给退，不给换，**商家,1
刚买完就降价了，多花了几百块，不推荐现在购买。。补贴的活动价格波动太大了，联系了客服也不能退差价，很失望的一次购物经历,1
百亿补贴都是瑕疵机吧，刚刚收到，就有划痕，而且非常明显，最主要这个京东优选还没有人工客服，拆封了还不能退，真的差劲极了，明天找京东介入。,1
翻车现场图。几天了我申请换货也不处理，这就是京东的态度。为了便宜几百元钱我现在肠子都悔青了，想买的亲一定要擦亮眼睛，8000多大洋呢，要是出问题了就要做好不能退换的准备。,1
一直特别信任京东，以为网上的不利说法只是个案，直到今天。通过在线客服和电话客服双通道确认此店铺为京东自营且商品享受京东发货和售后。（目前商品详情页写的是店铺发货收货，这个一直在变，客服说我下单的属于京东发货和售后，下单时，注意是下单时详情页也是这么写的。）我才敢让快递员送过来。快递外包装完好，当着快递小哥的面拆开了封条，粗看没啥，刚准备宣布安全&ldquo;**&rdquo;，发现了磕碰。没有激活，给客服打电话退了，转天才能取走，累心了，我就想买个手机而已，到底是谁在坑京东这块品牌呢？,1
垃圾的很，打开没有塑封，也就算了居然还有划痕，那个什么京东云选还没有客服，打京东客服跟我说有划痕不影响使用，让我留着用，申请退款还一直审核，还说不满足，这就是京东现在越来越垃圾！,1
手机刚用一个月，莫名其妙的手机处于关机状态，本来订的闹钟早上起来送孩子上学，这可好，手机没反应，打小孩上学从来没有迟到的现象，严重怀疑你们的质量问题，是否存在翻新情况,1
大家不要买，这款手机是后封机，表面灰尘很大，盒子表面做工粗糙，手感很差，封条都已经翘边了，我已经联系京东退货了，希望大家可以避雷。,1
缝隙大到离谱 不是一点点大 不喜欢吹毛求疵 但是你贴膜的时候很大的那种灰尘颗粒都能直接掉进去 贴膜的粘纸 那么粗的东西 能直接塞进去 随便塞得那种 就知道 这缝隙又多大了 是右边缝隙的两倍以上！真的很无语 客服一开始给10元补偿 不接受 最后不想扯了 又连十元都不愿意给了 我真的想笑 京东把大家当傻子吗？这样戏耍消费者！,1
jd的618在这家自营店，抢购了一台pm256，价格那是一个想当之低，对我这种喜欢捡漏的人，那是相当之诱惑，昨晚没犹豫果断下的单，今天早上7点半到的货，物流还是非常给力的。货到了，因为价格原因选择了录一下开箱视频，防，止出现一些意外&hellip;&hellip;果不其然，当你在贪图价格优惠的便宜，以为占到了便宜，到货后开箱录制的过程中，发现手机的全新程度出现了问题!1.摄像头有油污2.手机背面纯在很深刻的一个圆形的无线充电器印记!然后尝试和商家进行沟通，结果这个商家是无人在线的一个状态，无奈只能去找jd客服，客服的表现也是打破了我以往对jd的好印象，来回来的踢皮球，拖住你，游击战；无奈只能在评论区发声，希望能带给想买百亿补贴的用户一点建议:当你凝望深渊的时候，___ ___。图片是视频里截的图，手机没有激活，简单官网查了一下显示的是未激活状态，但是货源和二次包装真要打个问号。,1
一星都不想给，京东真的变味了某强还在的时候不是现在这个样子啊，乌烟瘴气的现在，买回来翻车了，屏幕有坏点，大家谨慎对待，很差的一次购物体验，都不如拼夕夕， 白开了plus会员，以后一生黑！卸载?东了。,1
大家买这个百亿补贴手机还是注意，手机刚打开就有个掉漆，关键跟京东那边沟通，打电话跟我说要上门维修，拿回去检测，才能确定是不是人为的。从收货到打开十几分钟时间，就默认说是人为，买手机是来用的，谁有时间跟你故意人为来搞。京东客服也是拽的很，什么一切都是规定。大家买百亿补贴手机还是注意，开包装从头到尾拍视频，还不如某pxx。,1
买完手机到今天17天，今天先打了一把金铲铲，然后开了一把王者荣耀，刚开始一切正常，打到5分钟开始发热，然后特别热，我把手机壳摘了继续用，结果打着打着屏幕失控，温度蹭蹭上涨，手机我都不敢用手拿了，烫手，比我当时喝的水温度都高，当时我用的带温度的水壶烧的水，水壶上显示60℃。吓得我差点给手机扔了。后来联系客服，客服一直不回话，没办法只能联系京东，京东让我自己去当地售后网点。我是真无语了，刚买的手机就拿去维修。下边附上当时的视频。,1
计算机是不是VS看手机深V的金额就饿吧大V额可DVD机弟弟山南水北不大不小大家,1
二手机 已经被激活,1
手机在外面信号不好,1
手机没问题，京东平台太垃圾，说好的买贵双赔，你去申请的时候他会让你再下一个同等商品的单子进行比价，然后平台会让你限购一台你就没法下单比价，就没法赔付，再过一天会直接告诉你不支持赔付！,1
其他都很好，就是买来第一天就又降价150，太被刺了,1
刚收到货就下降130元。唉&hellip;无处说理,1
买这个就有面子了？,1
到货这样，售后一直拖，京东只能说越来越不靠谱了还不如~或者多多了,1
刚买完就降价，你7天保价自动申请的还不给通过，客服还给关了，那就别怪我差评了,1
也就那样,1
买完就降价,1
才到手拆包三天就降价300，问客服不给退，不给补差价，心里特别不舒服，大家谨慎购买,1
买这手机一波三折，盒子也变形，11号购买14号晚上才到、物流失误造成我重新购买了一步手机！造成我损失了也不承担责任！这就是电商京东，,1
直播间说的一个保价 一个星期就降了 200 多 ，之前的保价又没有了 ，联系人都联系不到,1
电池掉电很快，没怎么玩一天要两冲，买完就降价有买贵双倍赔申请了五六次也不给赔偿，#,1
下完单还没收到货就降价 而且不支持保价 所谓的买贵双倍赔就是摆设 可以填写不能提交 客服踢皮球 问题完全不能解决,1
刚买两天就降价，七天价保没有用，就是给看的，根本没用。还让我自己一个京东账号买两台，再重新购买一台把新的降价后的那台订单号发给他才能处理，垃圾，刚购买的时候还没拆箱在官网查询已经激活,1
实在无力吐槽这一次购物经历！5月26日本人通过京东自营店铺&quot;京东云选优品专区&quot;购买了一台全新苹果14promax手机，但收到后，手机一侧苹果自带封条缺失！并且还贴上了京东自己的标签！明显为后封机！我花钱购买的是全新未拆封苹果手机，但收到的却是这样的产品实属欺诈消费者行为！并且在购买前本人主动咨询客服确认为&quot;全新未拆封国行正品&quot;手机，并且不是后封机！商家也在商品详情页面没详细标注为全新未拆封国行正品，并多次以&quot;店铺所售商品均为全新未拆封国行正品手机&quot;在评论区答复相关买家！事发后多次联系京东，均未得到妥善解决！希望大家购买一定要擦亮双眼！,1
千万不要买，瑕疵手机，本来以为京东自营很放心，刚到手验机的时候没有特别仔细又是晚上，然后激活手机后，发现对着灯光侧着看屏幕有瑕疵，是一点点的缺口，然后找京东客服，他们没法解决，让我就这样用着，可笑的是最后给我价值50块钱京豆京豆打发我，本来以为京东比~强，所以一直等，结果很失望，以后或许考虑不使用京东,1
买完就降价，不支持价保，百亿补贴不如不补外形外观：重得像块砖头，长时间使用手腕疼，容易得腱鞘炎屏幕音效：屏幕瞎眼，音效立体声不明显拍照效果：一般，只有三倍运行速度：打开相机就杀后台待机时间：不玩游戏一天一充，玩游戏两充其他特色：没有特色，灵动岛很鸡肋,1
屏幕质量很辣鸡，刷抖音很模糊，还不如之前20年买的的安卓机，再也不会京东买苹果了，感觉是LG的屏幕，要买就要去官网买，买了不喜欢还可以退换，这里买便宜几百但是不能退换屏幕音效：屏幕显示质量很差，很模糊，音量大音量破音，外形外观：还可以，比较符合审美拍照效果：中规中矩，比不上安卓旗舰机，放大颗粒十足运行速度：还行还是流畅，但是信号很少满格，但是没有右侧往左返回，不习惯。还有就是微信收消息总是延迟几秒。待机时间：待机可以，充一次不怎么玩能玩一天，但是充电速度很慢,1
才到手拆包三天就降价300，问客服不给退，不给补差价，心里特别不舒服，大家谨慎购买,1
应该是正品吧，发货速度挺快。但是包装是这样像是被人打开过，,1
大家买这个百亿补贴手机还是注意，手机刚打开就有个掉漆，关键跟京东那边沟通，打电话跟我说要上门维修，拿回去检测，才能确定是不是人为的。从收货到打开十几分钟时间，就默认说是人为，买手机是来用的，谁有时间跟你故意人为来搞。京东客服也是拽的很，什么一切都是规定。大家买百亿补贴手机还是注意，开包装从头到尾拍视频，还不如某pxx。,1
刚买完就降价了，多花了几百块，不推荐现在购买。。补贴的活动价格波动太大了，联系了客服也不能退差价，很失望的一次购物经历,1
才刚刚拿到机子包装就是坏的,1
货还在路上就降价，找客服不给退差价,1
同样的东西比其他店贵1500，真的服了,1
物流很快，百亿补贴买的，下单第五天降价20不给价保坑,1
卡槽有问题 是单卡卡槽,1
屏幕有2道小划痕，全店找不到一个客服。已激活了退不了，希望能有客服来联系我。,1
上午购买，下午就降价，十天不到已降200元，真是好有诚信。,1
手机屏幕有瑕疵，建议大家还是去正规的店里购买，也不知道怎么解决,1
和官方买的包装不一样、屏幕脏污、卡槽无编号、入网试用、有那么一瞬间会卡一下，多花几百块买个安心多好？,1
买这么贵的手机，什么都没有，手机壳也没有，手机膜也没有，就连充电器都没有，难道苹果手机都不充电的嘛？,1
做工粗糙，机身和屏幕两边缝隙明显不一样大。机身背部有瑕疵，换货要好几天！屏幕没撕开膜，但是底部边缘跟机身背面应该是相通的，所以也是两边缝隙不一样大。主要还是质量堪忧，不知道是不是除了苹果店之外，都这德行，以次充好？还是概率性的就让我赶上了？两次！两次了！近期已经两次了，手机都有问题,1
为什么收到货是盒子很脏，盒子还破了个洞,1
信号太差！外出数据网络连接不上，,1
信号极差，很多时候打电话听不到对方声音。,1
买完发现贵了50，还没有一个星期居然不能价保，太失望了，不会再来了,1
非常非常不满意，我是前天买的价格是7259，今天降到了7149，还联系不到客服。手机收到了用一会机身就好烫的,1
差评差评，差评，手机还没有收到就降价一百元，还不能二次购买，也不能补差价，客服敷衍了事！,1
今天刚到手的，怎么保修期是5月3号 怀疑是二手的,1
等了几天到货屏幕是坏的！气死了！关键是退货也要好几天！华为手机摄像头有问题！心情都不好了,1
居然不支持价保，没到手就降价，限制购买数量，想退货重买都不行，太过分了，百亿补贴就是骗人的。,1
不是很懂京东售后，一开始就说了商品有问题自己没检测出来给我退回来，现在我这个商品还是有问题，检测的时候还动我sim卡槽把我sim卡槽搞坏了现在还要我自己去维修不能退换货，这家问题真的多，客服也是一直扯皮推卸责任,1
使用第一天中框开机键那里就莫名掉漆了！ 哪里都没磕到.一直拿在手里，把手机壳拆下来就突然就发现掉漆了！什么工艺！,1
京东买东西这么多  这次太垃圾了封条破损 全新手机未激活有保修时间 离谱 严重怀疑这不是全新机或者是后封的京东太失望了,1
